date,time
3/21/2012,6:30 PM
3/22/2012,10:38 AM
3/22/2012,11:37 AM
3/22/2012,12:20 PM
3/22/2012,12:31 PM
3/22/2012,12:54 PM
3/22/2012,1:23 PM
3/22/2012,1:25 PM
3/22/2012,2:29 PM
3/22/2012,2:35 PM
3/22/2012,2:41 PM
3/22/2012,2:42 PM
3/22/2012,3:02 PM
3/22/2012,3:46 PM
3/22/2012,4:03 PM
3/23/2012,10:25 AM
3/23/2012,11:50 AM
3/23/2012,12:17 PM
3/23/2012,12:26 PM
3/23/2012,12:42 PM
3/23/2012,12:59 PM
3/23/2012,1:06 PM
3/23/2012,1:12 PM
3/23/2012,2:26 PM
3/26/2012,11:41 AM
3/26/2012,12:25 PM
3/26/2012,12:26 PM
3/26/2012,12:27 PM
3/26/2012,12:28 PM
3/26/2012,2:25 PM
3/26/2012,2:41 PM
3/26/2012,2:47 PM
3/26/2012,3:22 PM
3/26/2012,3:36 PM
3/26/2012,3:52 PM
3/26/2012,4:53 PM
3/27/2012,11:41 AM
3/27/2012,12:08 PM
3/27/2012,12:37 PM
3/27/2012,12:45 PM
3/27/2012,12:54 PM
3/27/2012,1:02 PM
3/27/2012,1:04 PM
3/27/2012,1:53 PM
3/27/2012,2:31 PM
3/27/2012,2:32 PM
3/27/2012,2:40 PM
3/27/2012,3:16 PM
3/27/2012,3:46 PM
3/27/2012,3:53 PM
3/27/2012,4:10 PM
3/28/2012,12:03 PM
3/28/2012,12:12 PM
3/28/2012,12:22 PM
3/28/2012,12:26 PM
3/28/2012,12:28 PM
3/28/2012,1:32 PM
3/28/2012,1:37 PM
3/28/2012,2:10 PM
3/28/2012,2:46 PM
3/28/2012,3:01 PM
3/28/2012,3:31 PM
3/29/2012,8:56 AM
3/29/2012,9:37 AM
3/29/2012,11:46 AM
3/29/2012,2:00 PM
3/29/2012,2:48 PM
3/29/2012,3:10 PM
3/29/2012,3:16 PM
3/29/2012,3:27 PM
3/29/2012,3:36 PM
3/29/2012,4:34 PM
3/30/2012,9:23 AM
3/30/2012,11:55 AM
3/30/2012,12:46 PM
3/30/2012,12:53 PM
3/30/2012,1:10 PM
3/30/2012,2:08 PM
4/2/2012,11:56 AM
4/2/2012,12:02 PM
4/2/2012,12:07 PM
4/2/2012,12:22 PM
4/2/2012,12:34 PM
4/2/2012,12:54 PM
4/2/2012,12:56 PM
4/2/2012,1:03 PM
4/2/2012,1:05 PM
4/2/2012,1:06 PM
4/2/2012,1:28 PM
4/2/2012,1:54 PM
4/2/2012,1:56 PM
4/2/2012,2:10 PM
4/2/2012,2:15 PM
4/2/2012,2:17 PM
4/2/2012,2:24 PM
4/2/2012,2:32 PM
4/2/2012,2:51 PM
4/2/2012,3:38 PM
4/2/2012,3:51 PM
4/2/2012,3:56 PM
4/2/2012,3:59 PM
4/2/2012,3:59 PM
4/2/2012,4:02 PM
4/2/2012,4:03 PM
4/2/2012,4:03 PM
4/2/2012,5:01 PM
4/2/2012,5:28 PM
4/2/2012,5:32 PM
4/2/2012,5:44 PM
4/2/2012,5:47 PM
4/2/2012,5:50 PM
4/2/2012,6:11 PM
4/2/2012,6:14 PM
4/2/2012,6:39 PM
4/3/2012,10:00 AM
4/3/2012,10:01 AM
4/3/2012,11:47 AM
4/3/2012,12:26 PM
4/3/2012,12:28 PM
4/3/2012,1:15 PM
4/3/2012,1:24 PM
4/3/2012,1:48 PM
4/3/2012,1:54 PM
4/3/2012,2:03 PM
4/3/2012,2:09 PM
4/3/2012,2:23 PM
4/3/2012,2:56 PM
4/3/2012,3:17 PM
4/3/2012,3:22 PM
4/3/2012,3:27 PM
4/3/2012,3:31 PM
4/3/2012,3:41 PM
4/3/2012,3:47 PM
4/3/2012,3:47 PM
4/3/2012,3:59 PM
4/3/2012,4:00 PM
4/3/2012,4:05 PM
4/3/2012,4:11 PM
4/3/2012,4:12 PM
4/3/2012,4:30 PM
4/3/2012,4:45 PM
4/3/2012,4:46 PM
4/3/2012,4:56 PM
4/3/2012,6:32 PM
4/3/2012,6:51 PM
4/4/2012,9:45 AM
4/4/2012,10:00 AM
4/4/2012,10:28 AM
4/4/2012,11:43 AM
4/4/2012,11:45 AM
4/4/2012,11:55 AM
4/4/2012,12:10 PM
4/4/2012,12:12 PM
4/4/2012,12:17 PM
4/4/2012,12:21 PM
4/4/2012,12:39 PM
4/4/2012,12:58 PM
4/4/2012,1:03 PM
4/4/2012,1:14 PM
4/4/2012,1:14 PM
4/4/2012,1:25 PM
4/4/2012,1:38 PM
4/4/2012,2:30 PM
4/4/2012,2:38 PM
4/4/2012,2:39 PM
4/4/2012,3:18 PM
4/4/2012,3:51 PM
4/4/2012,3:58 PM
4/4/2012,4:07 PM
4/4/2012,4:12 PM
4/4/2012,4:18 PM
4/4/2012,4:29 PM
4/4/2012,4:53 PM
4/4/2012,5:35 PM
4/4/2012,5:54 PM
4/5/2012,10:02 AM
4/5/2012,11:43 AM
4/5/2012,11:43 AM
4/5/2012,11:47 AM
4/5/2012,11:52 AM
4/5/2012,12:17 PM
4/5/2012,12:22 PM
4/5/2012,12:51 PM
4/5/2012,12:53 PM
4/5/2012,1:13 PM
4/5/2012,1:17 PM
4/5/2012,1:37 PM
4/5/2012,1:46 PM
4/5/2012,2:03 PM
4/5/2012,2:30 PM
4/5/2012,2:30 PM
4/5/2012,2:38 PM
4/5/2012,2:46 PM
4/5/2012,2:55 PM
4/5/2012,3:01 PM
4/5/2012,3:05 PM
4/5/2012,3:12 PM
4/5/2012,3:17 PM
4/5/2012,3:21 PM
4/5/2012,3:26 PM
4/5/2012,3:59 PM
4/5/2012,4:03 PM
4/5/2012,4:07 PM
4/5/2012,4:13 PM
4/5/2012,4:18 PM
4/5/2012,4:29 PM
4/5/2012,4:57 PM
4/5/2012,5:12 PM
4/5/2012,5:30 PM
4/5/2012,5:41 PM
4/5/2012,5:43 PM
4/5/2012,5:43 PM
4/5/2012,5:50 PM
4/5/2012,6:18 PM
4/6/2012,8:22 AM
4/6/2012,8:59 AM
4/6/2012,9:52 AM
4/6/2012,11:27 AM
4/6/2012,11:47 AM
4/6/2012,11:51 AM
4/6/2012,12:06 PM
4/6/2012,12:25 PM
4/6/2012,12:27 PM
4/6/2012,12:39 PM
4/6/2012,12:44 PM
4/6/2012,1:14 PM
4/6/2012,2:07 PM
4/6/2012,2:19 PM
4/6/2012,2:23 PM
4/6/2012,2:30 PM
4/6/2012,2:31 PM
4/6/2012,2:35 PM
4/6/2012,2:50 PM
4/6/2012,3:12 PM
4/6/2012,4:02 PM
4/6/2012,4:28 PM
4/6/2012,4:30 PM
4/6/2012,4:35 PM
4/6/2012,4:43 PM
4/9/2012,9:30 AM
4/9/2012,10:02 AM
4/9/2012,10:03 AM
4/9/2012,10:04 AM
4/9/2012,12:12 PM
4/9/2012,12:16 PM
4/9/2012,12:19 PM
4/9/2012,12:20 PM
4/9/2012,12:23 PM
4/9/2012,12:33 PM
4/9/2012,1:01 PM
4/9/2012,1:15 PM
4/9/2012,1:21 PM
4/9/2012,1:24 PM
4/9/2012,1:51 PM
4/9/2012,2:21 PM
4/9/2012,2:25 PM
4/9/2012,2:27 PM
4/9/2012,2:32 PM
4/9/2012,2:36 PM
4/9/2012,2:44 PM
4/9/2012,2:56 PM
4/9/2012,3:57 PM
4/9/2012,3:58 PM
4/9/2012,3:59 PM
4/9/2012,4:06 PM
4/9/2012,4:18 PM
4/9/2012,4:25 PM
4/9/2012,5:33 PM
4/9/2012,5:50 PM
4/9/2012,5:56 PM
4/9/2012,5:57 PM
4/9/2012,6:02 PM
4/10/2012,8:48 AM
4/10/2012,10:04 AM
4/10/2012,12:50 PM
4/10/2012,1:03 PM
4/10/2012,1:17 PM
4/10/2012,1:21 PM
4/10/2012,1:41 PM
4/10/2012,1:45 PM
4/10/2012,1:46 PM
4/10/2012,2:28 PM
4/10/2012,2:31 PM
4/10/2012,2:34 PM
4/10/2012,2:35 PM
4/10/2012,2:49 PM
4/10/2012,2:54 PM
4/10/2012,3:04 PM
4/10/2012,3:06 PM
4/10/2012,3:08 PM
4/10/2012,3:18 PM
4/10/2012,3:40 PM
4/10/2012,3:54 PM
4/10/2012,4:04 PM
4/10/2012,4:30 PM
4/10/2012,4:50 PM
4/10/2012,5:08 PM
4/11/2012,10:01 AM
4/11/2012,10:10 AM
4/11/2012,11:38 AM
4/11/2012,12:27 PM
4/11/2012,12:30 PM
4/11/2012,12:45 PM
4/11/2012,12:53 PM
4/11/2012,1:27 PM
4/11/2012,2:07 PM
4/11/2012,2:20 PM
4/11/2012,2:31 PM
4/11/2012,2:32 PM
4/11/2012,2:43 PM
4/11/2012,2:45 PM
4/11/2012,2:51 PM
4/11/2012,3:35 PM
4/11/2012,3:57 PM
4/11/2012,4:01 PM
4/11/2012,4:10 PM
4/11/2012,4:17 PM
4/11/2012,4:33 PM
4/11/2012,4:50 PM
4/11/2012,5:26 PM
4/11/2012,5:42 PM
4/11/2012,5:48 PM
4/12/2012,9:08 AM
4/12/2012,12:02 PM
4/12/2012,12:05 PM
4/12/2012,12:53 PM
4/12/2012,1:02 PM
4/12/2012,1:16 PM
4/12/2012,1:30 PM
4/12/2012,2:00 PM
4/12/2012,2:16 PM
4/12/2012,2:18 PM
4/12/2012,2:30 PM
4/12/2012,2:37 PM
4/12/2012,2:40 PM
4/12/2012,2:58 PM
4/12/2012,3:04 PM
4/12/2012,3:08 PM
4/12/2012,3:10 PM
4/12/2012,3:57 PM
4/12/2012,4:11 PM
4/12/2012,4:24 PM
4/12/2012,4:36 PM
4/12/2012,4:39 PM
4/12/2012,5:00 PM
4/12/2012,5:08 PM
4/12/2012,5:20 PM
4/12/2012,5:23 PM
4/12/2012,5:36 PM
4/12/2012,5:42 PM
4/12/2012,5:52 PM
4/12/2012,6:17 PM
4/12/2012,6:37 PM
4/13/2012,11:21 AM
4/13/2012,11:22 AM
4/13/2012,11:35 AM
4/13/2012,12:08 PM
4/13/2012,12:14 PM
4/13/2012,12:19 PM
4/13/2012,12:26 PM
4/13/2012,12:28 PM
4/13/2012,1:25 PM
4/13/2012,1:39 PM
4/13/2012,1:43 PM
4/13/2012,1:51 PM
4/13/2012,1:52 PM
4/13/2012,2:06 PM
4/13/2012,2:28 PM
4/13/2012,2:57 PM
4/13/2012,3:45 PM
4/17/2012,12:01 PM
4/17/2012,12:36 PM
4/17/2012,12:37 PM
4/17/2012,12:41 PM
4/17/2012,1:37 PM
4/17/2012,1:50 PM
4/17/2012,2:37 PM
4/17/2012,2:49 PM
4/17/2012,3:02 PM
4/17/2012,3:30 PM
4/17/2012,3:49 PM
4/17/2012,3:51 PM
4/17/2012,4:08 PM
4/17/2012,4:12 PM
4/17/2012,4:42 PM
4/17/2012,4:52 PM
4/18/2012,8:51 AM
4/18/2012,10:33 AM
4/18/2012,10:59 AM
4/18/2012,11:47 AM
4/18/2012,11:58 AM
4/18/2012,12:15 PM
4/18/2012,12:19 PM
4/18/2012,12:31 PM
4/18/2012,12:56 PM
4/18/2012,12:57 PM
4/18/2012,1:06 PM
4/18/2012,1:25 PM
4/18/2012,1:27 PM
4/18/2012,1:36 PM
4/18/2012,1:45 PM
4/18/2012,2:17 PM
4/18/2012,2:19 PM
4/18/2012,2:26 PM
4/18/2012,2:28 PM
4/18/2012,2:29 PM
4/18/2012,2:34 PM
4/18/2012,2:38 PM
4/18/2012,2:46 PM
4/18/2012,2:51 PM
4/18/2012,2:54 PM
4/18/2012,3:07 PM
4/18/2012,3:10 PM
4/18/2012,3:15 PM
4/18/2012,3:16 PM
4/18/2012,3:44 PM
4/18/2012,3:47 PM
4/18/2012,3:53 PM
4/18/2012,3:58 PM
4/18/2012,4:00 PM
4/18/2012,4:02 PM
4/18/2012,4:11 PM
4/18/2012,4:18 PM
4/18/2012,5:07 PM
4/18/2012,5:34 PM
4/18/2012,5:35 PM
4/18/2012,5:43 PM
4/18/2012,6:38 PM
4/18/2012,6:47 PM
4/19/2012,8:24 AM
4/19/2012,10:02 AM
4/19/2012,11:39 AM
4/19/2012,11:41 AM
4/19/2012,11:55 AM
4/19/2012,12:14 PM
4/19/2012,12:57 PM
4/19/2012,1:05 PM
4/19/2012,1:49 PM
4/19/2012,2:12 PM
4/19/2012,2:23 PM
4/19/2012,2:27 PM
4/19/2012,2:29 PM
4/19/2012,2:31 PM
4/19/2012,2:33 PM
4/19/2012,2:41 PM
4/19/2012,2:41 PM
4/19/2012,2:48 PM
4/19/2012,3:32 PM
4/19/2012,3:45 PM
4/19/2012,3:52 PM
4/19/2012,3:58 PM
4/19/2012,4:01 PM
4/19/2012,4:01 PM
4/19/2012,4:08 PM
4/19/2012,4:16 PM
4/19/2012,4:17 PM
4/19/2012,4:26 PM
4/19/2012,5:24 PM
4/19/2012,5:30 PM
4/19/2012,5:32 PM
4/19/2012,5:49 PM
4/19/2012,5:51 PM
4/20/2012,11:29 AM
4/20/2012,11:29 AM
4/20/2012,12:11 PM
4/20/2012,12:23 PM
4/20/2012,12:27 PM
4/20/2012,12:32 PM
4/20/2012,12:47 PM
4/20/2012,12:56 PM
4/20/2012,1:55 PM
4/20/2012,2:07 PM
4/20/2012,2:55 PM
4/20/2012,3:02 PM
4/20/2012,3:18 PM
4/20/2012,3:54 PM
4/20/2012,3:56 PM
4/23/2012,10:03 AM
4/23/2012,11:49 AM
4/23/2012,12:32 PM
4/23/2012,12:34 PM
4/23/2012,12:40 PM
4/23/2012,1:01 PM
4/23/2012,1:12 PM
4/23/2012,1:42 PM
4/23/2012,2:01 PM
4/23/2012,2:22 PM
4/23/2012,2:22 PM
4/23/2012,2:26 PM
4/23/2012,2:32 PM
4/23/2012,2:53 PM
4/23/2012,2:58 PM
4/23/2012,2:59 PM
4/23/2012,3:16 PM
4/23/2012,3:47 PM
4/23/2012,3:57 PM
4/23/2012,3:57 PM
4/23/2012,4:03 PM
4/23/2012,4:03 PM
4/23/2012,4:09 PM
4/23/2012,4:16 PM
4/23/2012,4:22 PM
4/23/2012,4:41 PM
4/23/2012,4:43 PM
4/23/2012,4:51 PM
4/23/2012,5:38 PM
4/23/2012,5:56 PM
4/23/2012,5:58 PM
4/23/2012,6:16 PM
4/23/2012,6:27 PM
4/23/2012,6:44 PM
4/24/2012,10:00 AM
4/24/2012,11:03 AM
4/24/2012,11:22 AM
4/24/2012,12:03 PM
4/24/2012,12:14 PM
4/24/2012,12:18 PM
4/24/2012,1:04 PM
4/24/2012,1:08 PM
4/24/2012,1:21 PM
4/24/2012,1:31 PM
4/24/2012,1:41 PM
4/24/2012,1:43 PM
4/24/2012,1:52 PM
4/24/2012,2:04 PM
4/24/2012,2:35 PM
4/24/2012,2:37 PM
4/24/2012,2:41 PM
4/24/2012,3:04 PM
4/24/2012,3:05 PM
4/24/2012,3:10 PM
4/24/2012,3:32 PM
4/24/2012,3:40 PM
4/24/2012,3:43 PM
4/24/2012,4:28 PM
4/24/2012,4:49 PM
4/24/2012,5:12 PM
4/24/2012,5:13 PM
4/24/2012,5:21 PM
4/24/2012,5:22 PM
4/24/2012,5:28 PM
4/24/2012,5:53 PM
4/24/2012,6:17 PM
4/24/2012,6:40 PM
4/25/2012,8:16 AM
4/25/2012,10:04 AM
4/25/2012,10:07 AM
4/25/2012,10:30 AM
4/25/2012,10:58 AM
4/25/2012,11:17 AM
4/25/2012,11:54 AM
4/25/2012,11:56 AM
4/25/2012,12:03 PM
4/25/2012,12:24 PM
4/25/2012,12:26 PM
4/25/2012,12:33 PM
4/25/2012,12:34 PM
4/25/2012,12:38 PM
4/25/2012,12:54 PM
4/25/2012,1:14 PM
4/25/2012,1:41 PM
4/25/2012,1:52 PM
4/25/2012,2:00 PM
4/25/2012,2:20 PM
4/25/2012,2:30 PM
4/25/2012,3:17 PM
4/25/2012,3:33 PM
4/25/2012,3:45 PM
4/25/2012,3:51 PM
4/25/2012,3:58 PM
4/25/2012,4:08 PM
4/25/2012,4:09 PM
4/25/2012,4:10 PM
4/25/2012,4:11 PM
4/25/2012,4:15 PM
4/25/2012,4:22 PM
4/25/2012,4:26 PM
4/25/2012,4:41 PM
4/25/2012,5:06 PM
4/25/2012,5:42 PM
4/25/2012,5:48 PM
4/25/2012,6:13 PM
4/25/2012,6:25 PM
4/26/2012,8:10 AM
4/26/2012,11:16 AM
4/26/2012,11:43 AM
4/26/2012,11:54 AM
4/26/2012,12:13 PM
4/26/2012,12:13 PM
4/26/2012,12:23 PM
4/26/2012,12:40 PM
4/26/2012,12:45 PM
4/26/2012,12:47 PM
4/26/2012,12:53 PM
4/26/2012,12:58 PM
4/26/2012,1:08 PM
4/26/2012,1:29 PM
4/26/2012,1:42 PM
4/26/2012,2:01 PM
4/26/2012,2:08 PM
4/26/2012,2:09 PM
4/26/2012,2:18 PM
4/26/2012,2:42 PM
4/26/2012,2:46 PM
4/26/2012,3:12 PM
4/26/2012,3:26 PM
4/26/2012,3:45 PM
4/26/2012,3:46 PM
4/26/2012,3:47 PM
4/26/2012,4:00 PM
4/26/2012,4:20 PM
4/26/2012,4:22 PM
4/26/2012,5:07 PM
4/26/2012,5:19 PM
4/26/2012,5:21 PM
4/26/2012,5:21 PM
4/26/2012,5:42 PM
4/26/2012,5:47 PM
4/26/2012,5:54 PM
4/26/2012,6:10 PM
4/27/2012,9:28 AM
4/27/2012,12:01 PM
4/27/2012,2:32 PM
4/27/2012,3:09 PM
4/27/2012,3:30 PM
4/27/2012,4:06 PM
4/27/2012,4:22 PM
4/30/2012,9:56 AM
4/30/2012,9:59 AM
4/30/2012,11:35 AM
4/30/2012,12:38 PM
4/30/2012,12:56 PM
4/30/2012,12:58 PM
4/30/2012,1:13 PM
4/30/2012,1:17 PM
4/30/2012,1:27 PM
4/30/2012,1:28 PM
4/30/2012,1:29 PM
4/30/2012,1:32 PM
4/30/2012,1:33 PM
4/30/2012,1:40 PM
4/30/2012,1:52 PM
4/30/2012,1:54 PM
4/30/2012,2:03 PM
4/30/2012,2:14 PM
4/30/2012,2:16 PM
4/30/2012,2:18 PM
4/30/2012,2:26 PM
4/30/2012,2:28 PM
4/30/2012,2:30 PM
4/30/2012,2:48 PM
4/30/2012,2:53 PM
4/30/2012,3:13 PM
4/30/2012,3:17 PM
4/30/2012,3:18 PM
4/30/2012,3:25 PM
4/30/2012,3:27 PM
4/30/2012,3:34 PM
4/30/2012,3:39 PM
4/30/2012,3:49 PM
4/30/2012,3:50 PM
4/30/2012,3:52 PM
4/30/2012,3:54 PM
4/30/2012,4:02 PM
4/30/2012,4:06 PM
4/30/2012,4:17 PM
4/30/2012,4:31 PM
4/30/2012,4:56 PM
4/30/2012,4:57 PM
4/30/2012,5:05 PM
4/30/2012,5:36 PM
4/30/2012,5:39 PM
5/1/2012,10:03 AM
5/1/2012,10:05 AM
5/1/2012,11:47 AM
5/1/2012,11:58 AM
5/1/2012,12:14 PM
5/1/2012,12:29 PM
5/1/2012,12:31 PM
5/1/2012,12:33 PM
5/1/2012,12:35 PM
5/1/2012,12:37 PM
5/1/2012,12:42 PM
5/1/2012,12:51 PM
5/1/2012,1:00 PM
5/1/2012,1:05 PM
5/1/2012,1:17 PM
5/1/2012,1:18 PM
5/1/2012,1:42 PM
5/1/2012,1:49 PM
5/1/2012,2:01 PM
5/1/2012,2:11 PM
5/1/2012,2:20 PM
5/1/2012,2:26 PM
5/1/2012,2:27 PM
5/1/2012,2:31 PM
5/1/2012,2:33 PM
5/1/2012,2:34 PM
5/1/2012,3:02 PM
5/1/2012,3:05 PM
5/1/2012,3:12 PM
5/1/2012,3:17 PM
5/1/2012,3:24 PM
5/1/2012,3:52 PM
5/1/2012,3:57 PM
5/1/2012,3:59 PM
5/1/2012,4:23 PM
5/1/2012,4:23 PM
5/1/2012,6:34 PM
5/2/2012,8:18 AM
5/2/2012,9:40 AM
5/2/2012,10:03 AM
5/2/2012,11:35 AM
5/2/2012,11:51 AM
5/2/2012,11:59 AM
5/2/2012,12:12 PM
5/2/2012,12:22 PM
5/2/2012,12:23 PM
5/2/2012,12:49 PM
5/2/2012,12:55 PM
5/2/2012,12:57 PM
5/2/2012,1:03 PM
5/2/2012,1:11 PM
5/2/2012,1:19 PM
5/2/2012,1:46 PM
5/2/2012,1:53 PM
5/2/2012,1:59 PM
5/2/2012,1:59 PM
5/2/2012,2:00 PM
5/2/2012,2:27 PM
5/2/2012,2:29 PM
5/2/2012,2:30 PM
5/2/2012,2:32 PM
5/2/2012,2:34 PM
5/2/2012,2:34 PM
5/2/2012,2:36 PM
5/2/2012,2:43 PM
5/2/2012,2:53 PM
5/2/2012,3:32 PM
5/2/2012,3:43 PM
5/2/2012,3:44 PM
5/2/2012,3:48 PM
5/2/2012,3:58 PM
5/2/2012,3:58 PM
5/2/2012,4:05 PM
5/2/2012,4:10 PM
5/2/2012,4:11 PM
5/2/2012,4:12 PM
5/2/2012,4:39 PM
5/2/2012,4:44 PM
5/2/2012,5:06 PM
5/2/2012,5:11 PM
5/2/2012,5:27 PM
5/2/2012,5:28 PM
5/3/2012,12:00 PM
5/3/2012,12:30 PM
5/3/2012,12:40 PM
5/3/2012,12:44 PM
5/3/2012,1:15 PM
5/3/2012,1:19 PM
5/3/2012,1:22 PM
5/3/2012,1:52 PM
5/3/2012,1:53 PM
5/3/2012,1:57 PM
5/3/2012,2:14 PM
5/3/2012,2:15 PM
5/3/2012,2:21 PM
5/3/2012,2:27 PM
5/3/2012,2:28 PM
5/3/2012,2:28 PM
5/3/2012,2:30 PM
5/3/2012,2:35 PM
5/3/2012,2:36 PM
5/3/2012,2:45 PM
5/3/2012,2:50 PM
5/3/2012,2:53 PM
5/3/2012,3:02 PM
5/3/2012,3:03 PM
5/3/2012,3:07 PM
5/3/2012,3:07 PM
5/3/2012,3:08 PM
5/3/2012,3:36 PM
5/3/2012,3:39 PM
5/3/2012,3:41 PM
5/3/2012,3:43 PM
5/3/2012,3:57 PM
5/3/2012,3:59 PM
5/3/2012,3:59 PM
5/3/2012,4:01 PM
5/3/2012,4:23 PM
5/3/2012,4:26 PM
5/3/2012,5:30 PM
5/3/2012,5:32 PM
5/3/2012,5:35 PM
5/3/2012,5:38 PM
5/3/2012,5:53 PM
5/3/2012,5:59 PM
5/4/2012,8:35 AM
5/4/2012,10:10 AM
5/4/2012,11:32 AM
5/4/2012,11:51 AM
5/4/2012,11:53 AM
5/4/2012,12:28 PM
5/4/2012,12:38 PM
5/4/2012,1:03 PM
5/4/2012,1:15 PM
5/4/2012,1:30 PM
5/4/2012,2:00 PM
5/4/2012,2:03 PM
5/4/2012,2:26 PM
5/4/2012,3:32 PM
5/4/2012,3:40 PM
5/4/2012,3:44 PM
5/7/2012,9:59 AM
5/7/2012,11:27 AM
5/7/2012,11:46 AM
5/7/2012,11:47 AM
5/7/2012,11:49 AM
5/7/2012,12:16 PM
5/7/2012,12:19 PM
5/7/2012,12:29 PM
5/7/2012,12:43 PM
5/7/2012,12:58 PM
5/7/2012,1:00 PM
5/7/2012,1:11 PM
5/7/2012,1:14 PM
5/7/2012,2:05 PM
5/7/2012,2:22 PM
5/7/2012,2:32 PM
5/7/2012,2:34 PM
5/7/2012,2:42 PM
5/7/2012,2:45 PM
5/7/2012,3:23 PM
5/7/2012,3:52 PM
5/7/2012,4:18 PM
5/7/2012,4:27 PM
5/7/2012,4:28 PM
5/7/2012,5:47 PM
5/7/2012,5:51 PM
5/7/2012,5:53 PM
5/7/2012,5:58 PM
5/7/2012,6:47 PM
5/8/2012,11:34 AM
5/8/2012,11:49 AM
5/8/2012,11:50 AM
5/8/2012,11:51 AM
5/8/2012,12:09 PM
5/8/2012,12:13 PM
5/8/2012,12:17 PM
5/8/2012,12:38 PM
5/8/2012,12:44 PM
5/8/2012,12:58 PM
5/8/2012,1:12 PM
5/8/2012,1:57 PM
5/8/2012,2:01 PM
5/8/2012,2:06 PM
5/8/2012,2:07 PM
5/8/2012,2:10 PM
5/8/2012,2:14 PM
5/8/2012,2:24 PM
5/8/2012,2:27 PM
5/8/2012,2:30 PM
5/8/2012,2:31 PM
5/8/2012,2:35 PM
5/8/2012,2:39 PM
5/8/2012,2:48 PM
5/8/2012,2:50 PM
5/8/2012,3:03 PM
5/8/2012,3:03 PM
5/8/2012,3:08 PM
5/8/2012,3:13 PM
5/8/2012,3:16 PM
5/8/2012,3:47 PM
5/8/2012,3:52 PM
5/8/2012,4:00 PM
5/8/2012,4:00 PM
5/8/2012,4:01 PM
5/8/2012,4:46 PM
5/8/2012,5:14 PM
5/8/2012,5:36 PM
5/8/2012,5:59 PM
5/8/2012,6:03 PM
5/8/2012,6:15 PM
5/9/2012,10:04 AM
5/9/2012,10:11 AM
5/9/2012,11:50 AM
5/9/2012,12:06 PM
5/9/2012,12:17 PM
5/9/2012,12:34 PM
5/9/2012,12:44 PM
5/9/2012,12:44 PM
5/9/2012,1:02 PM
5/9/2012,1:05 PM
5/9/2012,1:17 PM
5/9/2012,1:43 PM
5/9/2012,1:55 PM
5/9/2012,1:58 PM
5/9/2012,2:06 PM
5/9/2012,2:09 PM
5/9/2012,2:10 PM
5/9/2012,2:16 PM
5/9/2012,2:25 PM
5/9/2012,2:33 PM
5/9/2012,2:34 PM
5/9/2012,2:54 PM
5/9/2012,3:02 PM
5/9/2012,3:32 PM
5/9/2012,3:59 PM
5/9/2012,4:00 PM
5/9/2012,4:02 PM
5/9/2012,4:11 PM
5/9/2012,4:14 PM
5/9/2012,4:17 PM
5/9/2012,4:25 PM
5/9/2012,4:31 PM
5/9/2012,4:34 PM
5/9/2012,4:47 PM
5/9/2012,4:58 PM
5/9/2012,4:59 PM
5/9/2012,5:11 PM
5/9/2012,5:14 PM
5/9/2012,5:38 PM
5/9/2012,5:41 PM
5/9/2012,5:52 PM
5/9/2012,6:36 PM
5/9/2012,6:37 PM
5/10/2012,10:31 AM
5/10/2012,12:06 PM
5/10/2012,1:31 PM
5/10/2012,2:09 PM
5/10/2012,2:12 PM
5/10/2012,2:24 PM
5/10/2012,2:31 PM
5/10/2012,2:31 PM
5/10/2012,2:31 PM
5/10/2012,2:44 PM
5/10/2012,2:52 PM
5/10/2012,2:54 PM
5/10/2012,2:54 PM
5/10/2012,2:55 PM
5/10/2012,3:00 PM
5/10/2012,3:03 PM
5/10/2012,3:28 PM
5/10/2012,3:41 PM
5/10/2012,3:47 PM
5/10/2012,3:57 PM
5/10/2012,4:01 PM
5/10/2012,4:06 PM
5/10/2012,4:11 PM
5/10/2012,4:12 PM
5/10/2012,4:27 PM
5/10/2012,4:27 PM
5/10/2012,4:34 PM
5/10/2012,4:54 PM
5/10/2012,5:05 PM
5/10/2012,6:04 PM
5/10/2012,6:08 PM
5/10/2012,6:22 PM
5/10/2012,6:31 PM
5/11/2012,10:39 AM
5/11/2012,11:31 AM
5/11/2012,12:09 PM
5/11/2012,12:32 PM
5/11/2012,12:47 PM
5/11/2012,1:14 PM
5/11/2012,2:49 PM
5/11/2012,4:12 PM
5/11/2012,4:39 PM
5/11/2012,4:40 PM
5/14/2012,10:01 AM
5/14/2012,10:09 AM
5/14/2012,12:01 PM
5/14/2012,12:02 PM
5/14/2012,12:20 PM
5/14/2012,1:19 PM
5/14/2012,1:20 PM
5/14/2012,1:20 PM
5/14/2012,1:32 PM
5/14/2012,1:36 PM
5/14/2012,2:05 PM
5/14/2012,2:08 PM
5/14/2012,2:32 PM
5/14/2012,2:33 PM
5/14/2012,2:34 PM
5/14/2012,2:35 PM
5/14/2012,2:45 PM
5/14/2012,2:53 PM
5/14/2012,3:11 PM
5/14/2012,3:11 PM
5/14/2012,3:12 PM
5/14/2012,3:38 PM
5/14/2012,3:47 PM
5/14/2012,3:53 PM
5/14/2012,3:58 PM
5/14/2012,4:01 PM
5/14/2012,4:05 PM
5/14/2012,4:13 PM
5/14/2012,4:32 PM
5/14/2012,4:37 PM
